,mse cv train,rmse cv train,mae cv train,r2 cv train,mse test,rmse test,mae test,r2 test,seed
0,0.007385366326117562,0.07960325722297469,0.07960325722297469,-0.8140146322172495,0.01602590317274162,0.12659345627931018,0.10824978504202669,-0.7029713819175447,21
1,0.004884383672704402,0.0611291613367732,0.0611291613367732,0.08310287394664073,0.008730465850269263,0.09343696190624598,0.07155757080575688,-1.0837117110490802,21
2,0.006527051955482015,0.06707171084893154,0.06707171084893154,-0.404844480885332,0.014322661329067768,0.11967732169909122,0.09335769415575117,-0.8750029210213894,21
3,0.015343122186764853,0.10979770969181751,0.10979770969181751,-1.5485643821442427,0.003967602421874876,0.06298890713351737,0.04712002533742676,-0.2835359652983198,21
4,0.005970637174651541,0.06779095806170782,0.06779095806170782,-0.6381214671942397,0.012488765787699209,0.11175314665681324,0.09316959593411585,-1.0331986026839726,21
5,0.010437666239148553,0.08226135498311879,0.08226135498311879,-0.9096250193460773,0.005177204052439349,0.07195279044234038,0.06635034798342546,-0.10024810046911048,21
6,0.005463210478891436,0.06178439131188968,0.06178439131188968,-0.11435705688031894,0.011904410083788475,0.10910733285984253,0.10047895605540923,-8.092431282146874,21
7,0.004259242837043697,0.055985805528469754,0.055985805528469754,0.19555488217264339,0.0011177921182953239,0.03343339824629444,0.0290670327660509,0.8038312119848154,21
8,0.013149809658984355,0.08308444171135072,0.08308444171135072,-1.0998613408957012,0.004821078244994065,0.0694339847984693,0.049580523380936936,-0.700990151827324,21
9,0.007676641155529351,0.07168151216336902,0.07168151216336902,-0.7770893042197353,0.006048354183242397,0.07777116550009004,0.06652978863987705,-0.1751636098514433,21
10,0.00424207202538724,0.05303821606841799,0.05303821606841799,-0.08180335571898323,0.011953018847033281,0.10932986255837553,0.09004582825520924,-5.132858492416186,21
11,0.006507948376282647,0.06577078989124087,0.06577078989124087,-0.29245459157006626,0.003525701875740469,0.059377621001017455,0.04960232150552236,0.45642512221804865,21
12,0.006558233503256028,0.06551008685269438,0.06551008685269438,-0.17993773815487257,0.006818804986418962,0.08257605576932675,0.06560409140520036,-0.3782806936185412,21
13,0.01903272996232447,0.12014456559220618,0.12014456559220618,-2.5626682685655666,0.009813041973223953,0.0990607993770692,0.0849038838561343,-0.764296116953737,21
14,0.00776989966695427,0.07331152627780291,0.07331152627780291,-0.9386056394929609,0.01080040846421026,0.10392501365989931,0.08019949821009469,-0.2492629084215734,21
15,0.01047965121056691,0.08785304416925589,0.08785304416925589,-1.3242307014431325,0.010527395428059453,0.10260309658124092,0.08100509085499365,-0.5138760060106109,21
16,0.016187061555136786,0.10118685007356021,0.10118685007356021,-1.924055012343174,0.006529939495352035,0.08080804103152132,0.07155633726921296,-1.316720546692904,21
17,0.009645751804728694,0.08190350448501774,0.08190350448501774,-1.0387825076752426,0.00852316574597668,0.09232099298630123,0.08126907661749626,-0.4062165486329832,21
18,0.016525231574701024,0.11288124599914529,0.11288124599914529,-1.8100277812176393,0.006694764808429995,0.08182154244714526,0.07190906408392293,-2.702444166429392,21
19,0.010549567285971374,0.08643506678648855,0.08643506678648855,-0.8941511338980415,0.007872552229284771,0.08872740404905788,0.06985183724417308,-0.9237781755178911,21
20,0.006381435213991902,0.059634996030264315,0.059634996030264315,-0.1558210175368866,0.008507628613053623,0.09223680725748058,0.08256938502588114,-0.7836490931626241,21
21,0.005275413798177059,0.06225797013322275,0.06225797013322275,-0.050028393651395,0.011338357920783762,0.10648172575979299,0.08877950175596117,-0.7585439131097742,21
22,0.006865695859479027,0.0684164020878734,0.0684164020878734,-0.1951607638298185,0.012018205335232707,0.10962757561504635,0.10452804878789068,-1.7437110087087233,21
23,0.011870464035512798,0.09499641643697332,0.09499641643697332,-2.3292088588808104,0.012596654335258998,0.11223481783857894,0.10952834879867861,-0.1748812130658013,21
24,0.017969742813197714,0.10991347927000009,0.10991347927000009,-2.047810700991984,0.006321130521697401,0.07950553767944345,0.06602707166766346,-0.9585184713631467,21
25,0.007700233599624361,0.07116412698533192,0.07116412698533192,-0.5411289746130403,0.015477133728020535,0.12440712892764841,0.10421478832107899,-1.84741554307598,21
