,mse cv train,rmse cv train,mae cv train,r2 cv train,mse test,rmse test,mae test,r2 test,seed
0,0.006069585165221165,0.06484924690796373,0.06484924690796373,-0.26432672093564413,0.005222576774681804,0.07226739773010929,0.062248062776786205,0.12854883747164736,21
1,0.013456063889519247,0.08923020337776152,0.08923020337776152,-1.7008525352315615,0.018915606569476776,0.13753401968050225,0.12609108144782039,-1.8926483602252384,21
2,0.010360402938709164,0.08063415493626892,0.08063415493626892,-0.8400286481984036,0.018958656148010896,0.13769043593514727,0.11351446028844925,-4.942788532511638,21
3,0.0039128685013246935,0.048803602122946384,0.048803602122946384,0.33079423524936435,0.006216094540005068,0.0788422129319381,0.06819629022058817,-0.896498968377478,21
4,0.01891506385590072,0.12343055545596829,0.12343055545596829,-2.7323170640528485,0.008186626759602309,0.09047997988285757,0.07734207756131628,-0.547843095909492,21
5,0.0060433722361137344,0.061512622644178755,0.061512622644178755,-0.3088831356034665,0.009697065672421908,0.09847368009992268,0.08779118530247072,-0.2473813435559833,21
6,0.009592067485829355,0.08997873111686279,0.08997873111686279,-0.8205059349892976,0.015365375034621468,0.12395714999394536,0.09536545892899288,-1.6592381892739678,21
7,0.014341388820267614,0.1013618901593977,0.1013618901593977,-1.547373133363203,0.012805720896670668,0.11316236519563679,0.10082029845241718,-2.0566835564860075,21
8,0.01767690602359912,0.10760331109574019,0.10760331109574019,-2.016297005069823,0.007035240052278479,0.0838763378568621,0.0780964547140991,-0.8805622807804279,21
9,0.0016255657919492848,0.03288109586432667,0.03288109586432667,0.5994883755740132,0.003207797369444446,0.05663742022236223,0.04644894315756235,0.6151682158358567,21
10,0.022324285860823693,0.10966765609532732,0.10966765609532732,-3.2849624112450098,0.008819346015356817,0.0939113731949268,0.06778545737283576,-0.5710497043735896,21
11,0.007649636567917528,0.06857249636095336,0.06857249636095336,-0.594352969705626,0.015444702590284886,0.12427671781264939,0.10214901042561754,-1.150607318271729,21
12,0.009154215314248718,0.0844623017978604,0.0844623017978604,-1.0086100384880972,0.009899366620328266,0.09949556080714489,0.0826623015448338,-0.4111798122281414,21
13,0.018968243547028956,0.12624068512944153,0.12624068512944153,-2.797733882398491,0.009632114113576734,0.09814333453463223,0.07800549011677449,-0.5070115956614636,21
14,0.0057776246099984045,0.06645126890205438,0.06645126890205438,0.039454243843368264,0.0014859386516488297,0.03854787480067909,0.03407183219549185,0.09457800636671432,21
15,0.02199088791607209,0.12772880974266915,0.12772880974266915,-2.8636901378814135,0.006299388976761927,0.0793686901540017,0.062174231049709545,-1.7561378097171856,21
16,0.011960853914965002,0.08948254562104989,0.08948254562104989,-1.0896242448442068,0.007537449883151351,0.08681848814135934,0.07326684833135237,-1.9262477589117615,21
17,0.012057455163947937,0.10217223094582167,0.10217223094582167,-0.9087093923468423,0.00858603101617454,0.09266083863301983,0.09023184679430574,-2.288701909885677,21
18,0.011995904489335088,0.0782774573223526,0.0782774573223526,-1.3731009005386352,0.004528276784253964,0.06729247197312611,0.05579191291466009,0.06576027865574452,21
19,0.006443300857681469,0.06071817171304821,0.06071817171304821,-0.5354342817286639,0.006965757958009977,0.08346111644358693,0.0708541498717474,0.2288568757954046,21
20,0.006957819401915055,0.06589839044830509,0.06589839044830509,-0.4205528500523368,0.010492082892650884,0.10243086884650976,0.08968181660258782,-1.4704136948975197,21
21,0.00448337360047335,0.05640154492276713,0.05640154492276713,0.17317361580633206,0.01336197755368206,0.11559402040625658,0.0918170268403166,-1.8254895463147118,21
22,0.02073080721630757,0.11191127799060964,0.11191127799060964,-2.302926002467229,0.012379861812461842,0.11126482738251942,0.09253704342164472,-4.0832592110377215,21
23,0.014926676099217507,0.09028578488957242,0.09028578488957242,-1.6258166772662217,0.009067590025361118,0.09522389419342772,0.08677300529465053,-1.4709356587671167,21
24,0.009299824469543073,0.08214393378255745,0.08214393378255745,-0.7551470536024512,0.008529195494559364,0.09235364364527998,0.06466825466909522,-0.8666937493986955,21
25,0.013165310554998583,0.09949507118003398,0.09949507118003398,-1.4294046398708935,0.011364384223945779,0.10660386589587537,0.08580815650326394,-1.534760710688226,21
26,0.01578930164381807,0.0999463415740766,0.0999463415740766,-1.6454185633668539,0.026637234460048047,0.1632091739457315,0.1542052324173769,-6.166536644225169,21
27,0.016039280474248893,0.10395802144731528,0.10395802144731528,-2.3876370556194138,0.012823396097428904,0.1132404349048029,0.09364968548758479,-0.7570698054806986,21
28,0.01889600378602037,0.1167548430677393,0.1167548430677393,-2.526368641400604,0.011500051099390436,0.10723829119950781,0.09244572937794998,-3.1972713709157645,21
29,0.01827894120428164,0.12612567040305248,0.12612567040305248,-2.5565087106269857,0.006661832437300108,0.0816200492360799,0.0728039787516121,-0.07330674742189891,21
30,0.018532961223551664,0.11357271544802673,0.11357271544802673,-2.564044751096206,0.00541700949825092,0.0736003362645234,0.05556210476388294,0.10030549366292285,21
31,0.004760343463102865,0.049978153670645335,0.049978153670645335,0.11465745534730576,0.008886047256945915,0.09426583292447967,0.06846697296585191,-0.9018273499599239,21
32,0.02574950660364882,0.1389726334377685,0.1389726334377685,-3.0713252159404716,0.009155021502349304,0.09568187656160024,0.08154985735833663,-5.138196478461027,21
33,0.005822826750870689,0.05692231839052601,0.05692231839052601,-0.148265280258167,0.009166840194857763,0.09574361699276752,0.07440331993832666,-0.4419132772949701,21
34,0.01910664937176185,0.11131934503548369,0.11131934503548369,-2.5383685775767786,0.005197873974689457,0.07209628266900768,0.052297035214664035,0.041259636725113125,21
35,0.015654038274904733,0.10068148794113944,0.10068148794113944,-2.6402607206461255,0.015127327365135265,0.12299320048334081,0.11445201329964098,-0.8144977181983282,21
36,0.0180844999462679,0.1043727509091351,0.1043727509091351,-1.6982485982313027,0.0037244536557712975,0.06102830208822213,0.05062324234998145,-2.0263692966773097,21
