mse cv train,rmse cv train,mae cv train,r2 cv train,mse test,rmse test,mae test,r2 test,seed,bootstrap_rep
0.0003440390405126814,0.0166228992381174,0.0166228992381174,0.9117881649645647,0.001684452450186391,0.04104208145533546,0.03444715771150945,0.7304429026088923,21,0
0.0004350996496942635,0.01135275734796407,0.01135275734796407,0.9343446047886278,0.0011072629310582953,0.03327556056715342,0.02703847767423238,0.703206520287371,21,1
0.0003406202093848289,0.011200465144612296,0.011200465144612296,0.9172167232864046,0.001633673178373346,0.04041872311656253,0.0344183714541089,0.6742861114345575,21,2
0.0008805423025726513,0.02366408606886706,0.02366408606886706,0.8175867434458811,7.086401933928845e-05,0.008418076938308918,0.008131698654135225,0.9870129060450442,21,3
0.0002875472798192436,0.014255459027857595,0.014255459027857595,0.9399139480211096,0.0005239991319104938,0.022891027323178263,0.0182661822291826,0.748687676500961,21,4
0.0011593641463510335,0.022970436260738088,0.022970436260738088,0.8119627711818592,0.0010269164727060426,0.03204553748505465,0.030628198826180782,0.807785295727032,21,5
0.0008782948281091171,0.027482814839991647,0.027482814839991647,0.8806233838625763,0.0018012096477993064,0.04244066031295114,0.03663988347898408,0.7881161912377512,21,6
0.0016314645573158996,0.030503256490924183,0.030503256490924183,0.6223874338368072,0.00041698810660346724,0.020420286643518675,0.01870385472914406,0.8574258990119557,21,7
0.0008892813290223642,0.023782810722886225,0.023782810722886225,0.8264367017913711,0.00046037100310178034,0.021456257900710003,0.016430353815804623,0.8198950417212157,21,8
0.0009576112361370859,0.021006101964390657,0.021006101964390657,0.8313646594117566,0.00016338687390058637,0.01278228750656886,0.01133512558240439,0.9675799712694744,21,9
0.00029545350948285086,0.013428401632987447,0.013428401632987447,0.9113468914074161,0.0006217333558089951,0.024934581524641536,0.017114526968627048,0.8984338610830532,21,10
0.0014197996026956727,0.029235590226588306,0.029235590226588306,0.7470246037889936,0.001917358903449495,0.04378765697601888,0.02880024843460552,0.539588537983047,21,11
0.0009926332486277266,0.02463928314934338,0.02463928314934338,0.796700480079074,0.0004781593043582065,0.02186685401145319,0.021498101823135867,0.912547501441457,21,12
0.000716536895469471,0.02124543513798748,0.02124543513798748,0.8473831949371213,0.0009338306390543606,0.030558642624540125,0.019559711912743433,0.8512549812341997,21,13
0.0007726589055709412,0.02003751596126701,0.02003751596126701,0.8539149337533312,0.0005919809922254791,0.02433065951069718,0.02291748673835797,0.913432017311851,21,14
0.0007169599720640649,0.016210733731648216,0.016210733731648216,0.869138886545305,0.0023745094363263747,0.04872893838702393,0.03946785335799052,0.6766201578409936,21,15
0.0008445105919319503,0.022285732099104245,0.022285732099104245,0.8828054447364472,0.0011445419340633054,0.03383107941025981,0.03040197752402263,0.6760400291775168,21,16
0.0026069705651892102,0.028225029006584357,0.028225029006584357,0.4141510390180029,0.0005507937066905252,0.02346899458201235,0.020028746060447414,0.8294716849675942,21,17
0.00038744937519425966,0.013801851153443942,0.013801851153443942,0.9045860446300128,0.00023765046889600878,0.015415916090067719,0.013402445145124994,0.9459632163251964,21,18
