mse cv train,rmse cv train,mae cv train,r2 cv train,mse test,rmse test,mae test,r2 test,seed,bootstrap_rep
0.00017664202497157333,0.008857937745827694,0.008857937745827694,0.9450272883835049,0.001540408459090363,0.039248037646363455,0.028514942064338144,0.6827905480681695,21,0
0.0004545916747463227,0.015123741277765501,0.015123741277765501,0.8079532561186196,0.0012164002345761299,0.03487692983300179,0.025072894737401628,0.6791401621843753,21,1
0.0008199868401944842,0.020110690495143448,0.020110690495143448,0.8426232477738635,7.996781009641001e-05,0.008942472258632397,0.006929635197067072,0.9730834854970172,21,2
0.0002985717826517871,0.011800972638458041,0.011800972638458041,0.920444201128888,0.0007719223440549069,0.027783490494444844,0.020329542836612955,0.8962194590678386,21,3
0.0009142797642174693,0.022195828343583208,0.022195828343583208,0.8615311775603167,0.0019179456441468215,0.04379435630474344,0.03256500776509417,0.5284135923068198,21,4
0.00059855449829874,0.018863509995240543,0.018863509995240543,0.8186876846425148,0.0010549759549070782,0.032480393392123164,0.02668810817166876,0.5443769447239529,21,5
0.0010147624434173302,0.020540002809959906,0.020540002809959906,0.818830119925208,0.0009752157622933341,0.031228444762641226,0.02445237277906299,0.728047344806331,21,6
0.0007422296276607451,0.01959189542677146,0.01959189542677146,0.881090843087406,0.00017353134459559475,0.01317312964316357,0.01004307851905339,0.9300818144051684,21,7
0.0015044383959674922,0.02655948681545241,0.02655948681545241,0.7558309209813467,0.00010520113759557103,0.010256760580006293,0.008156403865564738,0.970582011920228,21,8
0.00031953001156228097,0.010904560108885254,0.010904560108885254,0.9319841416528902,0.0008172744085679301,0.02858801162319496,0.024455124803392275,0.8765042625447322,21,9
0.0007355446513926339,0.017824605383672375,0.017824605383672375,0.8233633796531208,0.00041954277001142226,0.020482743224759282,0.016625852365466896,0.9051520717297921,21,10
0.0022362950987482953,0.030452424038327264,0.030452424038327264,0.5028368877955209,0.0009811703131773558,0.031323638249369366,0.03065172265836623,0.7686154975797537,21,11
0.0010506054233702874,0.02594321222019725,0.02594321222019725,0.8307802425583273,0.0019771698875606833,0.04446537852712696,0.036608826487282406,0.4503016422789714,21,12
0.0019576373957099057,0.027584803741068947,0.027584803741068947,0.682071954410089,0.0006145364848667168,0.02478984640667862,0.019975077106849533,0.7512626201155548,21,13
