,mse cv train,rmse cv train,mae cv train,r2 cv train,mse test,rmse test,mae test,r2 test,seed
0,0.009244560716270146,0.07603013356021185,0.07603013356021185,-0.6970634496986803,0.013518650812695676,0.11626973300345915,0.09836473415244053,-1.8694217569012652,21
1,0.005581833697063739,0.055484364416619705,0.055484364416619705,0.08225202794763464,0.0068611859260355205,0.08283227587139882,0.07912408646059553,-1.2484459248917075,21
2,0.02331586178985775,0.12974207598824125,0.12974207598824125,-3.3576659612601185,0.012583857943985567,0.11217779612733336,0.10024108394099113,-1.324423114303308,21
3,0.012480146466240944,0.09645733499591104,0.09645733499591104,-1.3753595376051106,0.010329381483588466,0.10163356474899651,0.08849548032863948,-1.5419433621407963,21
4,0.020469051693869037,0.12291721836512862,0.12291721836512862,-2.896986919680524,0.008001670623788483,0.08945205768336736,0.08598778675820283,-0.6025943804899723,21
5,0.005411183038431289,0.06050126601645944,0.06050126601645944,0.0036385449514491075,0.009734778276066896,0.09866497998817461,0.07897147824140004,-1.82190788584004,21
6,0.006958473129439119,0.06337353710387858,0.06337353710387858,-0.7234803531668013,0.00896840031094867,0.09470163837520801,0.06864274672974964,-0.22223224009096887,21
7,0.014062695253168313,0.09528515223032336,0.09528515223032336,-1.2199763329404023,0.005802665183833566,0.07617522683808409,0.06742080881979497,-1.379775835676503,21
8,0.01824975346838639,0.11069559974004048,0.11069559974004048,-2.3020659984373477,0.009941204705733077,0.09970559014284544,0.09382021992503468,-13.806019918073288,21
9,0.010935030271793881,0.08823427902560058,0.08823427902560058,-0.9368894090453568,0.005675011292063464,0.07533267081461711,0.06731545554340726,-1.1309288240188686,21
10,0.009352961675475214,0.07782374836333573,0.07782374836333573,-0.853145080137595,0.011298022539640205,0.10629215652925764,0.09055979836609312,-5.023100615641001,21
11,0.00901285641173952,0.079348103010281,0.079348103010281,-0.38287170771684265,0.005746435882833839,0.0758052497049765,0.06956788824319837,-1.773676995485617,21
12,0.01704456034249145,0.11457375009698582,0.11457375009698582,-2.044249454986241,0.008238326671269797,0.09076522831607817,0.08268973408215284,-0.8426923639518198,21
13,0.0112410578522337,0.09860837969832995,0.09860837969832995,-0.9622533116855074,0.00561368864459172,0.07492455301562846,0.07006647608211984,-1.7015142307642104,21
14,0.00542011851296946,0.06631728872986975,0.06631728872986975,-0.4195286895477477,0.009958321736599817,0.09979139109462207,0.09687498947153249,-0.8639022829110885,21
15,0.008663524365961425,0.07922108359543563,0.07922108359543563,-0.6333779493177729,0.011088752991393704,0.10530314806022517,0.09550451102000952,-1.7777451565703593,21
16,0.011775032533055696,0.0853824595825949,0.0853824595825949,-1.2454229577594775,0.0109638556381949,0.10470843155254929,0.08485855469731118,-0.9578545820785151,21
17,0.009741645444278699,0.08293591608681715,0.08293591608681715,-0.8671524561176982,0.01012148861943146,0.10060560928413217,0.08295078392467635,-0.7650166617368479,21
18,0.007571871361474542,0.07588546107985102,0.07588546107985102,-0.4500716752774301,0.008278579662897566,0.09098670047263813,0.0782017064850301,-0.5152582290621579,21
19,0.008706230803340436,0.08324424343076157,0.08324424343076157,-0.6807917249733983,0.009431639780041455,0.09711662978111141,0.06903499923245748,-0.6170810526091381,21
