mse cv train,rmse cv train,mae cv train,r2 cv train,mse test,rmse test,mae test,r2 test,seed,bootstrap_rep
0.004478532835556509,0.028023699125738037,0.02740804751894789,0.8904059651181824,0.0025105979272866804,0.050105867194238644,0.02406496760954537,0.945242010844366,21,0
0.0017745043706996573,0.028545955561228648,0.027189592515313363,0.9489641999531283,7.013309300551765e-06,0.0026482653380187878,0.0016903263127022489,0.9996301634139829,21,1
0.002982644444825448,0.029085274292108103,0.026943833410598462,0.9375175770189137,0.0009365814479376884,0.030603618216441145,0.01843169786357259,0.9844527098892382,21,2
0.008147285692758537,0.058815562779184156,0.05872727636407878,0.8024746187592459,2.799235921189373e-05,0.005290780586255088,0.003842876571315712,0.9993570705908958,21,3
0.001972312136585482,0.019144737505277513,0.01723688522086915,0.9370730761767126,0.0016011938552069629,0.04001492040735509,0.028700103724726003,0.7460890003069865,21,4
0.0029180474365993222,0.03162806382214497,0.0312887817115657,0.912540247939678,0.0010685078969917329,0.032688039050878116,0.02008429400615323,0.963936570496904,21,5
0.0019830820049487777,0.026905735903374625,0.02564535874327292,0.9661048287604923,0.0006119432794836798,0.02473748733165274,0.016495869989407837,0.9901906501260468,21,6
0.0013621156655264381,0.02049004300875306,0.019178724305024715,0.9775948725833327,0.000498777788897229,0.02233333358227627,0.014743962697646535,0.9747988124809608,21,7
0.0023853248483424647,0.03126673308926299,0.029322032885651113,0.9562612622531612,0.0005217600505174404,0.022842067562229135,0.013676368708777063,0.9845483848208905,21,8
0.0009037483962961355,0.01757059178035496,0.016663859448901083,0.9575466449342208,0.01155353164196172,0.10748735573062405,0.0671560091156286,0.7973935113964197,21,9
0.002488755604880427,0.037644099980771416,0.03716949451644187,0.9640500862489999,0.007671289602709082,0.0875858984238278,0.034950332811953665,0.5961611618685593,21,10
0.0019703694221311382,0.026664633424585846,0.026037380999590264,0.9588449624546421,6.217650317751172e-06,0.0024935216697977926,0.0023095186456033906,0.9998494738806474,21,11
0.002057489581925226,0.025180610633144907,0.024814026029935005,0.9085149516604829,0.0001056578941731373,0.010279002586493365,0.006358076584412968,0.9935558416548622,21,12
0.0013108227769907665,0.022910343400288788,0.021449071398235472,0.9444542222127321,0.0011175700064990951,0.03343007637590879,0.019402993870870546,0.9612996958880172,21,13
0.002572070532367835,0.033112480396481105,0.03215636602486957,0.9483884765996364,1.5737509426240156e-05,0.003967052990097328,0.002219551385678412,0.9984100248208541,21,14
0.0023602342782154825,0.029804348731877404,0.026888027218397538,0.8935605395643621,0.009784529165952948,0.09891677899099297,0.06654147475198285,0.7727117051618022,21,15
0.002092448523531189,0.02898758817098484,0.026458638571862383,0.8959398292546039,0.0005170618820074673,0.022738994744875316,0.010479749631337474,0.979095682988147,21,16
0.01334182655085334,0.06739747859572943,0.06491038019075285,0.7164322217481784,7.222384911877607e-05,0.00849846157364826,0.005449484352240059,0.9937073815668207,21,17
0.0019987885860970234,0.025841877339115207,0.02339035020916324,0.9403050813526286,0.0011395265009501302,0.03375687338824688,0.022152572092860385,0.984160672147238,21,18
0.0006125706226966356,0.014309248185243139,0.013763819754237227,0.9845587284575408,0.0007994796263484011,0.028275070757619706,0.015310759410440442,0.9405185215744433,21,19
0.001710959667157746,0.025098979023410604,0.024302017465695328,0.9616866536744301,0.00023703115203034316,0.01539581605600506,0.008631410105402368,0.9929897836495131,21,20
0.0013638340154333755,0.02500556411208699,0.022687445416462032,0.9476107298464042,0.00021083046813692667,0.014520002346312712,0.008057924107535188,0.9927279368304172,21,21
0.002897495757255758,0.025528218726106642,0.025292563730811877,0.9283976780272362,0.015392322014177203,0.12406579711659939,0.05110348940763689,0.7003243091645412,21,22
0.001462234721040438,0.0224042540802828,0.02212911257616054,0.9413612102087558,0.0005228979835541626,0.022866962709423448,0.012221977005585234,0.9716633474959588,21,23
0.0016687504902762713,0.020842690605870847,0.02005330646110096,0.9544616903843489,0.0009098975010656368,0.03016450730686044,0.02054398313361344,0.9636337866621402,21,24
0.0025256749976221935,0.028218338382521288,0.027349315981994488,0.931559075992987,0.0057115064035428206,0.0755745089533688,0.04493676101681315,0.8999342771118427,21,25
0.002921802086603169,0.0330075365090847,0.030268992941642283,0.9217886260402748,0.0018823168282887709,0.04338567538126808,0.0220081675221247,0.9404253167638872,21,26
0.001007889659780006,0.020061955236724573,0.018774918224046373,0.956903989450651,0.000760356502432227,0.02757456259729657,0.01765716270770539,0.9782881884503618,21,27
0.0016049588705951653,0.023601252947832115,0.021073786075930162,0.9205249734886295,0.0020554308163584856,0.045336859357023016,0.030806585625167977,0.9358822829121685,21,28
0.002346477641457278,0.026934120438301894,0.025043782866550433,0.9268653658658937,0.002569983860220345,0.05069500823769876,0.029554059810736173,0.9471950649317357,21,29
0.0010133031264226713,0.018493468541720726,0.01814338071810465,0.9559808391752456,0.0011691785242816672,0.034193252613369016,0.013606197363881677,0.8828909491214193,21,30
