mse cv train,rmse cv train,mae cv train,r2 cv train,mse test,rmse test,mae test,r2 test,seed,bootstrap_rep
0.002951509991951298,0.03897144723466937,0.03885923910146778,0.9006247611775056,0.0017108195065441963,0.041362053944940844,0.0334287311139053,0.9582102912160191,21,0
0.0038285270543398555,0.047821429470045515,0.04769352702068481,0.8881091743495436,0.002722524467163794,0.05217781585275292,0.04492115432686895,0.934496858052133,21,1
0.004482928706057198,0.05301991037363969,0.05189429859513526,0.8724260496737959,0.009252021634038179,0.09618742970907466,0.08404271844035353,0.16325385738672804,21,2
0.002834613080043453,0.034541219066147516,0.03453551356761432,0.9402772867230832,0.000502607335896751,0.02241890576938917,0.021343080427874972,0.977314149356171,21,3
0.004467297869715444,0.048887372588164196,0.04822186950629232,0.9157571803530058,0.0013583454821892633,0.03685573879586818,0.030774929223505332,0.9686545499541895,21,4
0.007306466443834068,0.05220104425265725,0.05072588331843623,0.8999938362264956,0.0006217918754396736,0.024935754960290928,0.01628714341494168,0.9844186346033834,21,5
0.0026902647426028346,0.03209376823526852,0.031305344172450705,0.9389468119310028,0.0003246062329258781,0.018016831933663536,0.016672671353596038,0.9741790496536233,21,6
0.005096300091598946,0.05753897148504847,0.05716226965387637,0.8678615235394861,0.007711805234555276,0.08781688467803488,0.07213022960966883,0.8966924226329465,21,7
0.002077054547744423,0.03870201399934408,0.03732677069714848,0.9445997673428516,0.0016971850860616072,0.041196906268087745,0.03565853173273809,0.940623968858333,21,8
0.0019186365480355304,0.03071922188678636,0.03040639942414132,0.9632437859936186,0.000481798375086953,0.021949906038226063,0.01615295953382188,0.9894831965523607,21,9
0.0067431667401571796,0.06163956492581499,0.06020086525783822,0.8591138049461321,0.000442270565814899,0.021030229808894123,0.016431454528094414,0.9888453480929946,21,10
0.005093082065216039,0.04770452551814341,0.046976992447775534,0.8668601638453747,0.005638684383714195,0.0750911738070074,0.05026286730852437,0.8529873710748135,21,11
0.0014902918868886755,0.028504078617626716,0.028082407216645726,0.9617521132268267,0.007726806102516345,0.08790225311399216,0.060543349478486226,0.8751851061438317,21,12
0.0028370650302556415,0.039046676723463375,0.038280269925627525,0.9349348159835865,0.0025278176432294206,0.0502774068864875,0.04035172935187487,0.8807173877905994,21,13
0.001956569721661571,0.03779804199142467,0.03684595898801517,0.9537158860453634,0.0005636529786621897,0.02374137693273475,0.019085244504115244,0.9063762849001786,21,14
0.0036789202231128962,0.03791707532065227,0.035822943300193394,0.9281025174334102,0.002156927072559613,0.04644272895254555,0.036710212650962006,0.9480794721185788,21,15
0.0032217204129272427,0.03863819799852356,0.03782817857535454,0.9379185560104597,0.0018423192437173588,0.04292224648963937,0.031235836775522014,0.9570084565472186,21,16
0.0063542550317524475,0.05644174092975596,0.05558425646163136,0.8272979808815063,0.004337005606965145,0.065855945874045,0.05954887467744817,0.897425777226908,21,17
0.006739435380513417,0.05683503988989358,0.055322812437567356,0.8443662783936439,0.003072700746817755,0.055431946987434554,0.04300410323662154,0.930928371137687,21,18
0.0032517715531605986,0.033903942973122124,0.033706506836017884,0.9267998524984489,0.0011438674285799855,0.03382110921569524,0.025217268525945,0.9775442692306012,21,19
0.007460514591486096,0.0486192181073275,0.04785119656588319,0.8348602775062712,0.0002892905327523566,0.017008542934430233,0.011412320699501146,0.9901969321543116,21,20
0.006674712524096092,0.05250969751476325,0.04922990911558595,0.7955727754043538,0.0007308305314056629,0.027033877476338144,0.02078043607306957,0.9761833625705789,21,21
0.010803136391622548,0.07167939945787775,0.07126319841611412,0.81181020919993,0.002156994904920406,0.046443459226465963,0.035657745311099276,0.9600224107946517,21,22
0.003306130704239513,0.03694612716461864,0.0360791117255529,0.924167091178833,0.009264707178652654,0.09625334892175261,0.05260151692502168,0.6139705342228061,21,23
0.00244845567863444,0.03748543328743211,0.034924038656636375,0.9439515562219807,0.0025578705361950474,0.050575394572806326,0.03980919711951433,0.9330614952608645,21,24
0.004627206851091155,0.05837428412886763,0.05753226005045495,0.9190077398372728,0.0006726452693876828,0.02593540571087491,0.02306135224518003,0.9810271596822493,21,25
0.006144743768149245,0.05209715313451683,0.05207585361398406,0.9094838100647499,0.0034191894749127276,0.058473835814941436,0.03710070070249873,0.8040464511453524,21,26
0.0018462686088142552,0.02717355871680104,0.02715322137181621,0.9396066019223522,0.000945975646111163,0.03075671708929877,0.025776939065090567,0.9417092471586431,21,27
0.0019924881000194347,0.03851080799223569,0.03834852380681191,0.9649906224258733,0.0014909811794756574,0.03861322544770972,0.03344585248220865,0.9444847433173957,21,28
0.0040908847794306515,0.05283505216922771,0.05155368163025456,0.9042828809119459,0.006521629517893178,0.08075660665167388,0.06656224715755968,0.7375494034356391,21,29
0.0034430349735966098,0.04862086425281065,0.045412206724559576,0.9002597884999642,0.001305093999461434,0.036126084751346,0.030665471819699894,0.9257091008670885,21,30
0.00219893135748416,0.03194710186909054,0.031218225737922187,0.9566590417754789,0.00579947089420283,0.07615425722967055,0.06207271896266187,0.7932377227765289,21,31
0.004324787045740104,0.04986001791966205,0.04968959275107407,0.9030753806711902,0.0015480629682273052,0.0393454313513946,0.0340607718112226,0.9701944654447395,21,32
0.02245110139250033,0.07420596182853711,0.07222048471124005,0.6339280419783991,0.0013105716057372821,0.03620181771316576,0.029348457805342478,0.9756713105466257,21,33
0.0033765953370134636,0.04549119341866664,0.04134528589105726,0.9025254523701272,0.0007237982885831265,0.026903499560152512,0.02160730283205101,0.982080579961311,21,34
0.002840070282440262,0.04486689403066894,0.04306715946705318,0.917156450030302,0.003780468430643329,0.06148551399023455,0.03755221635632631,0.9303859627577892,21,35
0.003822393368321033,0.052514494179232846,0.05050915508198613,0.8920066752983745,0.0022526097780159607,0.04746166640580544,0.03865006201329883,0.9505298139464046,21,36
0.002887535084976996,0.04586698553981442,0.04562150532163543,0.9286804205693817,0.0005569706296958953,0.023600225204346997,0.0187218073146713,0.9859899584932758,21,37
0.005145890817293236,0.0435714300677176,0.04335461639083124,0.902788237152864,0.001065439212631951,0.03264106635255581,0.02838682825947512,0.9677817073445041,21,38
0.006885340093941447,0.05240571339703735,0.050425574069085946,0.8624039345981975,0.002052903919523982,0.04530898276858555,0.033410777655887125,0.9590322179454773,21,39
0.0028976641727456363,0.04592211295130656,0.04492771384888246,0.9150087743628419,0.0009326807728342821,0.03053982273744041,0.021187137681308008,0.9719313610926914,21,40
0.005654927305325328,0.05042236396698089,0.04869213450873679,0.8467311380760488,0.0010255178552267515,0.032023707705803706,0.025111400429312782,0.9677054145847617,21,41
0.00408569567894508,0.04698177692389337,0.04641197583875667,0.8794005861432702,0.0034968068132277814,0.059133804318915434,0.05395095821914002,0.9426330742439529,21,42
0.0014304302203084441,0.03216407378464427,0.03196368313950064,0.9635769970715939,0.001030064259511652,0.03209461418231495,0.0216844507814641,0.9361745716792224,21,43
0.002731754428681005,0.039876090850032984,0.038280416035947555,0.9029729031823165,0.0015560428193421747,0.0394467085996053,0.029191915799561072,0.9628357876058848,21,44
0.004477796770868289,0.04601071278489972,0.04527946818720009,0.8973952890230755,0.002037562187396489,0.045139364056181484,0.03682163895001107,0.9387556452076874,21,45
0.005642598927402167,0.05166284877180741,0.051139169272795264,0.9159753654291273,0.004000622371214306,0.06325047328846091,0.0567494979872861,0.9277812790342245,21,46
0.004914772071654814,0.054137734619101145,0.05273291804192637,0.8783392978836769,0.006628107784567174,0.08141319171097011,0.05821475966133178,0.7835395351614293,21,47
0.0022388955670616766,0.0332852762510677,0.03326167424651881,0.9442416697582058,0.0015084264522318093,0.03883846614159485,0.03297589369123193,0.9442755607966234,21,48
0.00576563978061266,0.06232698541303853,0.06099670501500124,0.7973876550175696,0.004364372379377416,0.06606339666848364,0.04933410817718936,0.9091219417858689,21,49
0.004670945401000608,0.047813838422533145,0.04670539029208114,0.8594363719796262,0.0028545244579980117,0.0534277498870953,0.0361717821105803,0.9428675359685064,21,50
0.002871459706963492,0.03530565013904766,0.034824712358169405,0.9217815458272931,0.0031522730056286643,0.056145106693537096,0.03918524864135597,0.9470768939642964,21,51
0.0018343141834580444,0.03412503706329436,0.033057224209409895,0.96242499674985,0.0026418484137871695,0.051398914519541844,0.04351048164953505,0.8517515205272889,21,52
0.0023020614448435645,0.03079613255404389,0.030442039559380282,0.8675802754725409,0.0022653710222177233,0.0475959139235473,0.030656502049235684,0.9190820964508905,21,53
0.0031820609327615546,0.041989179115576175,0.04147002704697842,0.9206543711316222,0.0015486937583366002,0.0393534465877717,0.036850409248061086,0.9472207579924236,21,54
0.0007204559243274766,0.02247387613039263,0.022456678436673063,0.9790887936718572,0.0038258122251905247,0.06185315048718638,0.047657578684219756,0.8322912873194349,21,55
0.00434882781733538,0.04949713327300234,0.04925720212649494,0.8834439306450337,0.0039028079884551167,0.06247245783907591,0.05244429060468801,0.3913507592797555,21,56
0.010024214217556235,0.07241723117113535,0.07165450410602744,0.6688751502399473,0.002114661997377413,0.04598545419344484,0.034225175362671154,0.9388320909849508,21,57
0.005957845825796337,0.057386822556156715,0.0556571127645645,0.8631076286607713,0.0009181422197912202,0.030300861700473473,0.025071148902618096,0.9645867689154835,21,58
0.00339831142454975,0.035181365147813365,0.03431058660328465,0.9368811859079376,0.0016204117970606813,0.0402543388600618,0.03351628699643797,0.9599150958925821,21,59
0.01443920291777507,0.06007981629834244,0.05887949651422672,0.7435879807625003,0.0008154407539936807,0.028555923273354003,0.021517858057122332,0.9705421727029708,21,60
0.003365647874540824,0.04825413537494316,0.04652126541567398,0.8870051320329996,0.005066397998713651,0.0711786344257436,0.05777633307793443,0.7749696320368302,21,61
0.00462588808798173,0.05167841576217365,0.05074233389585951,0.904339314294303,0.0014327389709881627,0.03785153855509922,0.026306865295897337,0.9748696271554911,21,62
0.0017474596685242315,0.03368509154316116,0.03268758906163796,0.9718080728150598,0.0004723051560132278,0.021732582819656475,0.01966351331709774,0.9921223525615603,21,63
0.008052001670153682,0.057770542339459094,0.057076872219393754,0.8658802234773809,0.003928874349887715,0.06268073348236852,0.046371316263612614,0.8868890463310822,21,64
0.008387434108399235,0.06046334468810276,0.05853072827104914,0.8579599579473818,0.007163634851104395,0.08463825879059891,0.05616142436080578,0.8791509647785873,21,65
0.005979132891521787,0.04826723463834857,0.04803668751531171,0.8797130102012147,0.002765129709115607,0.052584500654808984,0.04169310391496012,0.9127101174161418,21,66
0.006881318632813916,0.061778237515030615,0.061125579780321355,0.8305376379237154,0.0018462045923349879,0.04296748296485364,0.03641836343740106,0.9534697947616426,21,67
0.004937665607867629,0.05090173132690554,0.04959491413622577,0.8893403219551976,0.0026211311014551317,0.051196983323777305,0.043035595844686754,0.903808100680571,21,68
0.0019284137682542776,0.031911419435663224,0.03161666164723136,0.9096108502399368,0.012116749890088143,0.11007610953375915,0.07854637231599633,0.695215223503943,21,69
0.0022484352040592907,0.040664571588374936,0.04043310476274688,0.9228501731899946,0.003082287807991966,0.055518355595172,0.045553174999289674,0.8973408764331114,21,70
0.004176205515799635,0.05677534961596217,0.056005813987990205,0.9115570067225575,0.012831567017411115,0.1132765069085868,0.08981646184903844,0.783668186122645,21,71
0.007848837911449412,0.0644559549339809,0.06368525899210156,0.7424226500307354,0.001237510431967247,0.03517826647188924,0.027142182149379007,0.9357784249455676,21,72
0.003428113237667925,0.04398079719798039,0.043041079336433086,0.9219494894996644,0.0027590906627990874,0.05252704696438862,0.042342484004974736,0.9122449419205795,21,73
0.002432688498247375,0.03882504847930325,0.03840308316807592,0.9600453419784613,0.0010727165760729552,0.03275235222198484,0.027753963805846264,0.780987032385105,21,74
0.0025301688778574865,0.03093124201674541,0.029526332804020013,0.9330661711633736,0.0016769554772728585,0.04095064684803964,0.027257445237904385,0.9644066454187082,21,75
0.005518701346155395,0.056758363651060906,0.05608717771046353,0.8750349879692667,0.003697584964625436,0.06080777059410611,0.05373878277019452,0.9281993884177513,21,76
0.003463741010871881,0.046194579110578816,0.04608128676696729,0.9050738599626091,0.004312319070122285,0.06566825009182356,0.04810959873946326,0.8627185327208992,21,77
0.003941029216794263,0.05089004310008795,0.0496127260115636,0.9007109312763752,0.0034742295824526314,0.058942595654184006,0.0491855462475276,0.8862962533127311,21,78
0.001389936997256396,0.028399883644618856,0.027473277311836457,0.9784978188653742,0.004248613597917011,0.06518138996613229,0.048022655210276,0.8940872678581941,21,79
0.004186135360821155,0.047934775561103884,0.0473644581080133,0.8741305238416985,0.0068111518181433505,0.08252970264179649,0.05233655073285181,0.7887413349227597,21,80
0.002700346702039231,0.044780084338987024,0.043030304025599944,0.9187198377279977,0.0045166935443049444,0.06720635047601488,0.052085784783641446,0.9321235405535968,21,81
