,mse cv train,rmse cv train,mae cv train,r2 cv train,mse test,rmse test,mae test,r2 test,seed
0,0.06675886483884547,0.22404681913706423,0.22317098403757793,-0.3776192601299655,0.08021662714134838,0.28322539988734835,0.2609682703788524,-2.036161540186985,21
1,0.06450399078114617,0.19321906880888745,0.1916328101846477,-0.8842825011123114,0.08960570835815926,0.299342125933119,0.27080818584264116,-0.5557649031074354,21
2,0.10623056086220271,0.2726089578734533,0.26914759328982085,-1.3445353404120075,0.04886045409404701,0.2210440094054734,0.20635268739001975,-0.19469174182051097,21
3,0.05053352654167296,0.19339000122841005,0.19288337663214444,-0.15771771953298996,0.03263124697008065,0.1806412106084341,0.13012530026488062,-0.03692029930865903,21
4,0.06231365484184433,0.2000369049628853,0.19807934444558598,-0.2978405018498651,0.09440688048635572,0.3072570267485444,0.24344371328465259,-3.442890072830802,21
5,0.04738924253197005,0.17986031297289184,0.17278871455524214,-0.05459004499204112,0.09060088145971958,0.3009998030891708,0.2655411019728441,-1.7889453395692043,21
6,0.18677001425282108,0.38513050634162194,0.38266163932451674,-2.3613642528473133,0.035283344019478365,0.18783861163104448,0.13174394515736254,-0.7505911876816933,21
7,0.04294561659011112,0.1754157619051296,0.17100562591485471,0.09367439246277809,0.04215364869387767,0.20531353753193596,0.1569992435094005,-0.25732212442172253,21
8,0.05632555149754337,0.19112539537713624,0.1904446738295208,-0.677668319476421,0.11580566331246704,0.3403023116472573,0.2706377853345044,-0.9688007432901553,21
9,0.03658285937418112,0.16207024705997386,0.16108733331953126,-0.21501032357686678,0.12013921381484047,0.3466110411034831,0.27734486313085716,-1.9171563314802693,21
10,0.061109725600215686,0.21122311367640403,0.20797899662609276,-0.4256618952731841,0.05503536336681452,0.23459617082726333,0.2083950412420594,-0.3489059648729047,21
11,0.07249820041050335,0.22764066261882585,0.22424137153431392,-0.38207493762789047,0.04966414406146684,0.22285453565379107,0.16001501385989486,-1.4596149777763037,21
12,0.08320993347967118,0.2308772667647606,0.22490950484427769,-1.0897102324210435,0.10842889077888922,0.32928542448594533,0.29987005585954746,-1.168577815577784,21
13,0.12880800832305972,0.2966074028655997,0.29401969206601036,-1.414049462036624,0.07844884372245851,0.28008720735238607,0.22194642246117444,-3.4980029749595936,21
14,0.06650203189905224,0.22785914491647238,0.22258689062480766,-0.4206999560210769,0.05313750301024741,0.23051573267403552,0.191762025776232,-1.4882813909615096,21
15,0.11404128415462293,0.28815370636927484,0.2835874685298818,-1.350693055602901,0.09822879259044721,0.31341472937698256,0.2874184480000989,-2.117768387700423,21
16,0.1160120611584853,0.28517569120041464,0.28202910827927363,-1.3169898842609942,0.028159861212776027,0.16780900218038372,0.11645824542386586,-1.6464004591983614,21
17,0.12079217096258775,0.307576126788713,0.304831714969444,-1.8629844484150189,0.04362258441790262,0.20886020304955805,0.16002832169022665,-0.04258444857927435,21
18,0.05805483569732339,0.20448653669027983,0.2009124804511492,-0.28079824363884964,0.058497485791911594,0.24186253490756188,0.2154373194417192,-0.31509304634046065,21
19,0.04804660210128558,0.19494662346551422,0.18924990011690065,-0.15556168019801975,0.13330772735892157,0.3651133075620794,0.3118857631105145,-3.8966106751028153,21
20,0.05052116167584252,0.19502984919116526,0.18902198282367214,-0.19813876306981015,0.10727227076445987,0.3275244582690885,0.293743848685253,-1.8045786295264823,21
21,0.0395080548845427,0.16319735894119744,0.16022697785306925,-0.13200631829863196,0.1045695339916775,0.3233721292747374,0.2640552974321239,-1.7753803301875193,21
22,0.03094766684755088,0.13378349078512783,0.12961502383623102,0.12920870890017477,0.04448430335773488,0.21091302320562114,0.18152364886461622,-0.6503110724780501,21
23,0.047653690311158944,0.18965381008583557,0.18596054423387393,-0.15023593000271673,0.10448338586267748,0.3232388990556017,0.2505019734109065,-1.514333516978291,21
24,0.07160772723773173,0.22216760758858659,0.21739913015775553,-0.6696168024359277,0.05566899737949863,0.2359427841225466,0.20238008783488048,-0.39599839897412115,21
25,0.05544421833070868,0.20879258646327525,0.20744133316286892,-0.31659597311253806,0.10890709459706026,0.33001074921441614,0.3076378291415923,-9.837627204012898,21
26,0.05997453184962782,0.21085332123598732,0.2067634454785063,-0.3313594432307423,0.04755932145868834,0.21808099747270127,0.1679662455416367,-2.3301039603825777,21
27,0.08598065173892123,0.2535493435086971,0.25351896225665654,-0.8461081351708166,0.036840559600988206,0.1919389475874769,0.15208543585974743,-0.1885616410642761,21
